"","cluster","old.nd","new.nd","change.nd","old.seq","new.seq","change.seq","threshold","time","length"
"171","cluster.AY.67.msa.fasta",0.000463552724699222,0.00156412930135558,2.3742209203289,25,2,0.92,0.00143491688419111,0.00395321846008301,3840
"172","cluster.AY.68.msa.fasta",0.000551514220689463,0.0015625,1.83310917721519,34,2,0.941176470588235,0.00141157746324818,0.00638318061828613,3846
"173","cluster.AY.69.msa.fasta",0.000572916666666667,0.00078125,0.363636363636364,5,2,0.6,0.000781989931306339,0.00247788429260254,3840
"174","cluster.AY.7.2.msa.fasta",0.00063425735925083,0.000957354221061793,0.509409716889366,8,4,0.5,0.000941180902916671,0.00311017036437988,3840
"175","cluster.AY.7.msa.fasta",0.00104193800468872,0.00182339150820526,0.75,7,2,0.714285714285714,0.00182761243315617,0.00232219696044922,3840
"176","cluster.AY.70.msa.fasta",0.000250798519423913,0.00078125,2.11505028735632,14,2,0.857142857142857,0.000787495776100903,0.00345301628112793,3846
"177","cluster.AY.71.msa.fasta",0.000174840458082,0.00078125,3.468359375,9,2,0.777777777777778,0.000525042385457731,0.00250005722045898,3840
"178","cluster.AY.72.msa.fasta",0.000601902010352715,0.00156290700703308,1.59661370148476,13,2,0.846153846153846,0.00141097673604692,0.00283241271972656,3840
"179","cluster.AY.73.msa.fasta",0.000957232915995803,0.00235294117647059,1.45806546886537,12,2,0.833333333333333,0.00214605868445796,0.00258517265319824,3840
"180","cluster.AY.74.msa.fasta",0.000527726115269729,0.00104166666666667,0.973877427184466,18,2,0.888888888888889,0.00104614255406175,0.00349164009094238,3846
"181","cluster.AY.75.msa.fasta",0.000759307743855876,0.00286458333333333,2.77262494227513,293,2,0.993174061433447,0.00264539639026939,0.388077259063721,3870
"182","cluster.AY.77.msa.fasta",0.000868055555555556,0.00130208333333333,0.5,4,2,0.5,0.001173597377085,0.00176548957824707,3840
"183","cluster.AY.79.msa.fasta",0.00116884071038799,0.00182291666666667,0.55959375,13,2,0.846153846153846,0.00182620329460707,0.00300359725952148,3840
"184","cluster.AY.8.msa.fasta",0,0,NA,5,5,0,0,0.00251507759094238,3840
"185","cluster.AY.80.msa.fasta",0.000868055555555556,0.00104166666666667,0.2,3,2,0.333333333333333,0.000938371226455057,0.0017092227935791,3840
"186","cluster.AY.81.msa.fasta",0.000289502634473974,0.000625,1.158875,9,5,0.444444444444444,0.000469227032518576,0.00264334678649902,3846
"187","cluster.AY.84.msa.fasta",0.000578854447049289,0.00182291666666667,2.1491796875,9,2,0.777777777777778,0.00140871338958027,0.00205659866333008,3846
"188","cluster.AY.85.msa.fasta",0.000992884917680152,0.00208441896821261,1.09935605939387,80,2,0.975,0.00188536881950965,0.0215325355529785,3846
"189","cluster.AY.88.msa.fasta",0.000834668803418803,0.0015625,0.872,13,2,0.846153846153846,0.00140828474077139,0.00292015075683594,3840
"190","cluster.AY.9.2.msa.fasta",0.000487097226000173,0.00598958333333333,11.2964841793848,312,2,0.993589743589744,0.00348968602924828,0.447978496551514,3858
"191","cluster.AY.9.msa.fasta",0.000562809047404223,0.00182291666666667,2.23896119842829,54,2,0.962962962962963,0.00132206471278112,0.0120894908905029,3846
"192","cluster.AY.90.msa.fasta",0.000505050505050505,0.00104166666666667,1.0625,6,2,0.666666666666667,0.000941815822532708,0.00186705589294434,3840
"193","cluster.AY.91.msa.fasta",0.000637345700291249,0.00130208333333333,1.04297814002404,19,2,0.894736842105263,0.001180296736051,0.00311088562011719,3846
"194","cluster.AY.92.msa.fasta",0.00070064809949203,0.00121717962093549,0.737219613980178,13,4,0.692307692307692,0.00158005721206882,0.00333666801452637,3840
"195","cluster.AY.94.msa.fasta",0.000764286955011291,0.0015625,1.04438920454545,6,2,0.666666666666667,0.00140871035044264,0.0019681453704834,3840
"196","cluster.AY.95.msa.fasta",0.000651041666666667,0.00130208333333333,1,4,2,0.5,0.00117306838470708,0.00177741050720215,3846
"197","cluster.AY.98.1.msa.fasta",0.00291494078013706,0.472023422251139,160.932422595887,407,2,0.995085995085995,0.794571025026907,2.41020321846008,4415
"198","cluster.AY.98.msa.fasta",0.000730717228283353,0.00260416666666667,2.56385009942155,119,2,0.983193277310924,0.00215004453716506,0.0482151508331299,3846
"199","cluster.AY.99.1.msa.fasta",0.000699176439685409,0.00130208333333333,0.862310082872928,17,2,0.882352941176471,0.00105223200654718,0.00376701354980469,3846
"200","cluster.AY.99.2.msa.fasta",0.000807546757238119,0.00286458333333333,2.54726622038637,728,2,0.997252747252747,0.00245476166975972,2.74181771278381,3846
"201","cluster.AY.99.msa.fasta",0.000732600732600733,0.00121527777777778,0.658854166666667,21,3,0.857142857142857,0.00141933019519805,0.00400519371032715,3846
"202","cluster.AZ.5.msa.fasta",0.000650702758979698,0.000867377916558244,0.33298638216671,4,3,0.25,0.000938375300204097,0.00215363502502441,3846
"203","cluster.B.1.1.1.msa.fasta",0.000870051558610881,0.00287581699346405,2.30534089043592,66,2,0.96969696969697,0.00252070320877595,0.0152988433837891,3846
"204","cluster.B.1.1.10.msa.fasta",0.000688528709636889,0.00119604784191368,0.737106710545794,15,5,0.666666666666667,0.00118906117870405,0.00331425666809082,3846
"205","cluster.B.1.1.101.msa.fasta",0.000916470280178057,0.00104004160166407,0.134833964787163,4,3,0.25,0.000944012380049443,0.00202846527099609,3846
"206","cluster.B.1.1.113.msa.fasta",0.000371830147988399,0.000780234070221066,1.09836150845254,8,2,0.75,0.000781510211482833,0.00234079360961914,3846
"207","cluster.B.1.1.117.msa.fasta",0.00121401318071453,0.00182007280291212,0.499219968798752,3,2,0.333333333333333,0.00164133327959175,0.00279450416564941,3846
"208","cluster.B.1.1.128.msa.fasta",0.000863435289664798,0.00117004680187207,0.355106533028444,12,4,0.666666666666667,0.00130350171687373,0.00320935249328613,3846
"209","cluster.B.1.1.132.msa.fasta",0.000520562207183758,0.000520562207183758,0,3,3,0,0.000703429394247964,0.00262808799743652,3846
"210","cluster.B.1.1.135.msa.fasta",0.000501600343954521,0.00130005200208008,1.59180843424213,12,2,0.833333333333333,0.00118364750513868,0.00283217430114746,3846
"211","cluster.B.1.1.136.msa.fasta",0.000174657235175967,0.000174657235175967,0,3,3,0,0.000235834709613203,0.00202751159667969,3846
"212","cluster.B.1.1.139.msa.fasta",0.000390218522372529,0.000520156046814044,0.332986562635457,4,3,0.25,0.000468493902477051,0.00297713279724121,3846
"213","cluster.B.1.1.141.msa.fasta",0.0012216404886562,0.00157068062827225,0.285714285714286,3,2,0.333333333333333,0.00157566510965986,0.00398659706115723,3846
"214","cluster.B.1.1.142.msa.fasta",0.0008470037243252,0.00120261437908497,0.419845444059977,7,5,0.285714285714286,0.00141412544856551,0.00279498100280762,3846
"215","cluster.B.1.1.161.msa.fasta",0.000869414014953921,0.00130412102243088,0.5,3,2,0.333333333333333,0.00117499410293266,0.00204181671142578,3855
"216","cluster.B.1.1.170.msa.fasta",0.000520020800832033,0.000520020800832033,0,4,4,0,0.000468524219253791,0.0024712085723877,3846
"217","cluster.B.1.1.174.msa.fasta",0.000586177816487634,0.0015600624024961,1.66141494716392,20,2,0.9,0.00142201706255282,0.00337862968444824,3846
"218","cluster.B.1.1.175.msa.fasta",0.000346680533888022,0.000520020800832033,0.5,3,2,0.333333333333333,0.000468205674776092,0.00215625762939453,3846
"219","cluster.B.1.1.180.msa.fasta",0.000416124837451235,0.000520020800832033,0.24967498699948,5,4,0.2,0.000468645715768613,0.00278639793395996,3846
"220","cluster.B.1.1.186.msa.fasta",0.000365756846510971,0.00104004160166407,1.84353283222238,28,4,0.857142857142857,0.000943594236082294,0.0054173469543457,3846
"221","cluster.B.1.1.189.msa.fasta",0.00168315113656082,0.0039032006245121,1.31898404114054,6,2,0.666666666666667,0.00352326990406196,0.00197720527648926,3846
"222","cluster.B.1.1.192.msa.fasta",0.000846795205836373,0.0015600624024961,0.842313692547702,17,3,0.823529411764706,0.00156706764197616,0.00408458709716797,3846
"223","cluster.B.1.1.194.msa.fasta",0.000693361067776044,0.00104004160166407,0.5,3,2,0.333333333333333,0.000937310561196568,0.0023193359375,3846
"224","cluster.B.1.1.196.msa.fasta",0.000390015600624025,0.000520020800832033,0.333333333333333,4,3,0.25,0.000468524108360138,0.0022883415222168,3846
"225","cluster.B.1.1.198.msa.fasta",0.000570139560248878,0.000954115708214069,0.673477468915815,7,4,0.428571428571429,0.000937940181099984,0.00233006477355957,3846
"226","cluster.B.1.1.205.msa.fasta",0.000313643491897543,0.000520156046814044,0.658430862592111,5,3,0.4,0.000470976141921005,0.00202107429504395,3846
"227","cluster.B.1.1.207.msa.fasta",0.000546908393489615,0.00138672213555209,1.53556564876238,74,3,0.959459459459459,0.00134481379214154,0.0211601257324219,3846
"228","cluster.B.1.1.214.msa.fasta",0.000790721800627963,0.00260010400416017,2.2882664953657,54,2,0.962962962962963,0.00192130692201179,0.0111196041107178,3846
"229","cluster.B.1.1.216.msa.fasta",0.00109337706841607,0.00234009360374415,1.14024390243902,13,2,0.846153846153846,0.0021101539719524,0.00258421897888184,3846
"230","cluster.B.1.1.220.msa.fasta",0.000693721817551162,0.000693721817551162,0,3,3,0,0.00070284263365971,0.00199484825134277,3846
"231","cluster.B.1.1.222.msa.fasta",0.000858811195726073,0.00294678453804819,2.43123675228391,389,3,0.992287917737789,0.00309159750677737,0.720601558685303,3846
"232","cluster.B.1.1.225.msa.fasta",0.000650026001040042,0.00078003120124805,0.2,4,2,0.5,0.000780663867407302,0.0021202564239502,3846
"233","cluster.B.1.1.228.msa.fasta",0.000662336528199772,0.00121338186860808,0.831971840517456,22,4,0.818181818181818,0.00118063890919376,0.00402522087097168,3846
"234","cluster.B.1.1.231.msa.fasta",0.000796078995992609,0.00130005200208008,0.63306909066114,30,4,0.866666666666667,0.00183068546543676,0.00555944442749023,3846
"235","cluster.B.1.1.239.msa.fasta",0.000462962962962963,0.000867377916558244,0.873536299765808,10,4,0.6,0.00104307945208065,0.00277853012084961,3846
"236","cluster.B.1.1.240.msa.fasta",0.000433350667360028,0.00078003120124805,0.8,4,2,0.5,0.000702457901101546,0.00186634063720703,3846
"237","cluster.B.1.1.241.msa.fasta",0.000479310990451226,0.00104004160166407,1.16986804472179,15,3,0.8,0.000944585265183277,0.00325512886047363,3846
"238","cluster.B.1.1.244.msa.fasta",0.00116415877144096,0.00130039011703511,0.117021276595745,7,5,0.285714285714286,0.00140692489295246,0.00269508361816406,3846
"239","cluster.B.1.1.25.msa.fasta",0.00102630705921382,0.00234009360374415,1.28011059919701,75,2,0.973333333333333,0.00235514283060362,0.0251760482788086,3846
"240","cluster.B.1.1.251.msa.fasta",0.000668598172498329,0.000866701334720056,0.296296296296296,7,3,0.571428571428571,0.00104145003772797,0.00317692756652832,3846
"241","cluster.B.1.1.26.msa.fasta",0.000594618700758139,0.00104004160166407,0.749089963598544,7,2,0.714285714285714,0.00104150842019051,0.00260424613952637,3846
"242","cluster.B.1.1.263.msa.fasta",0.000520020800832033,0.00078003120124805,0.5,3,2,0.333333333333333,0.000702448805186826,0.00205802917480469,3846
"243","cluster.B.1.1.265.msa.fasta",0.000693361067776044,0.000693361067776044,0,3,3,0,0.000703165991120802,0.0022280216217041,3846
"244","cluster.B.1.1.268.msa.fasta",0.000349497597204019,0.000349497597204019,0,3,3,0,0.000472335286053297,0.00263524055480957,3846
"245","cluster.B.1.1.269.msa.fasta",0.000546203883013059,0.000668598172498329,0.224081690540349,15,7,0.533333333333333,0.00104406930259452,0.00496816635131836,3846
"246","cluster.B.1.1.277.msa.fasta",0.000845253576072822,0.00114404576183047,0.353494139765591,8,5,0.375,0.00117162887395474,0.00292706489562988,3846
"247","cluster.B.1.1.279.msa.fasta",0.000437127976190476,0.000650026001040042,0.487038204932453,8,4,0.5,0.000781917253141939,0.00284123420715332,3846
"248","cluster.B.1.1.28.msa.fasta",0.00108095938615077,0.00810881506670154,6.50149836394553,88,2,0.977272727272727,0.00801971505431545,0.0251085758209229,3846
"249","cluster.B.1.1.284.msa.fasta",0.000607822410147992,0.00130005200208008,1.13886816342219,25,2,0.92,0.00132275738401833,0.0047907829284668,3846
"250","cluster.B.1.1.285.msa.fasta",0.000698628940703869,0.00087260034904014,0.24901832460733,7,3,0.571428571428571,0.00118063759866763,0.00285172462463379,3846
"251","cluster.B.1.1.291.msa.fasta",0.000830245520249945,0.00138672213555209,0.670255486756034,44,3,0.931818181818182,0.00158759973389941,0.00864791870117188,3846
"252","cluster.B.1.1.294.msa.fasta",0.000668598172498329,0.00130005200208008,0.944444444444444,7,2,0.714285714285714,0.00117115501855423,0.00214791297912598,3846
"253","cluster.B.1.1.301.msa.fasta",0.000563355867568036,0.00104004160166407,0.846153846153846,4,2,0.5,0.000936904599220671,0.00181961059570312,3846
"254","cluster.B.1.1.303.msa.fasta",0.000520020800832033,0.000520020800832033,0,4,4,0,0.000468524484367484,0.00223350524902344,3846
"255","cluster.B.1.1.304.msa.fasta",0.000714694110920526,0.0015600624024961,1.18283931357254,11,2,0.818181818181818,0.00141684169952677,0.00292038917541504,3846
"256","cluster.B.1.1.306.msa.fasta",0.00162399767399155,0.00338013520540822,1.08136702382112,17,2,0.882352941176471,0.00322061087831819,0.00421690940856934,3846
"257","cluster.B.1.1.307.msa.fasta",0.000521376433785193,0.00104004160166407,0.99479979199168,9,2,0.777777777777778,0.000939463237437595,0.00366616249084473,3846
"258","cluster.B.1.1.311.msa.fasta",0.000752792016442563,0.00104004160166407,0.381578947368421,15,4,0.733333333333333,0.00140755946861858,0.0056920051574707,3846
"259","cluster.B.1.1.312.msa.fasta",0.000593056704890255,0.00112361637322636,0.894618784276763,33,8,0.757575757575758,0.000937641442760223,0.00894474983215332,3846
"260","cluster.B.1.1.316.msa.fasta",0.000810197269250493,0.00234009360374415,1.88830102563657,102,2,0.980392156862745,0.00219230686836292,0.0331664085388184,3846
"261","cluster.B.1.1.317.msa.fasta",0.00130546955624355,0.00234009360374415,0.792530199231685,18,2,0.888888888888889,0.00237285032201036,0.0035707950592041,3846
"262","cluster.B.1.1.318.msa.fasta",0.000312256049960968,0.000520426749934947,0.666666666666667,5,3,0.4,0.000468890867774237,0.00224542617797852,3846
"263","cluster.B.1.1.322.msa.fasta",0.000668598172498329,0.00104004160166407,0.555555555555556,7,2,0.714285714285714,0.000937017832388618,0.00205612182617188,3846
"264","cluster.B.1.1.328.msa.fasta",0.000520020800832033,0.000520020800832033,0,3,3,0,0.000468279511630212,0.00203490257263184,3846
"265","cluster.B.1.1.329.msa.fasta",0.000785260593404681,0.0015600624024961,0.986681129295033,16,3,0.8125,0.00183142654232631,0.00369095802307129,3846
"266","cluster.B.1.1.33.msa.fasta",0.000695300744732282,0.00208008320332813,1.99163091523661,49,2,0.959183673469388,0.00192006339773282,0.00956249237060547,3846
"267","cluster.B.1.1.337.msa.fasta",0.000726633308767439,0.0015600624024961,1.14697342342092,29,3,0.896551724137931,0.0018415425611166,0.00587868690490723,3846
"268","cluster.B.1.1.344.msa.fasta",0.000821018062397373,0.0015600624024961,0.90015600624025,8,2,0.75,0.00141226149672794,0.00219440460205078,3846
"269","cluster.B.1.1.348.msa.fasta",0.000826167317127463,0.00234009360374415,1.83246935001075,54,2,0.962962962962963,0.00188319490791282,0.0117251873016357,3846
"270","cluster.B.1.1.351.msa.fasta",0.000733791566041241,0.0015600624024961,1.12602934497127,8,2,0.75,0.00140636150889043,0.00211381912231445,3846
"271","cluster.B.1.1.354.msa.fasta",0.000866701334720056,0.00104004160166407,0.2,3,2,0.333333333333333,0.000936904529588957,0.00985908508300781,3846
"272","cluster.B.1.1.358.msa.fasta",0.000433350667360028,0.000520020800832033,0.2,6,5,0.166666666666667,0.000468524253879244,0.00255107879638672,3846
"273","cluster.B.1.1.362.msa.fasta",0.000474694589877836,0.00130005200208008,1.73871248967606,25,2,0.92,0.00118034679527708,0.00440025329589844,3846
"274","cluster.B.1.1.368.msa.fasta",0.00100987837377522,0.00234252993232691,1.31961589945713,26,2,0.923076923076923,0.00234899591855309,0.00456500053405762,3846
"275","cluster.B.1.1.369.msa.fasta",0.000402042635973089,0.00130005200208008,2.23361724791572,26,2,0.923076923076923,0.00118717965739579,0.00437188148498535,3846
"276","cluster.B.1.1.37.msa.fasta",0.000672482446488332,0.00138672213555209,1.06209417478996,39,3,0.923076923076923,0.00156272161272506,0.00848221778869629,3846
"277","cluster.B.1.1.371.msa.fasta",0.000650872168706066,0.00130005200208008,0.99739989599584,4,2,0.5,0.00117279637034853,0.00203895568847656,3846
"278","cluster.B.1.1.372.msa.fasta",0.000443201363569055,0.000624872845641875,0.40990731754487,23,9,0.608695652173913,0.000787163150641239,0.00671195983886719,3846
"279","cluster.B.1.1.376.msa.fasta",0.000520697734964853,0.00104004160166407,0.99739989599584,4,2,0.5,0.00093862047410118,0.00189733505249023,3846
"280","cluster.B.1.1.380.msa.fasta",0.000173520735727919,0.000520020800832033,1.99687987519501,6,2,0.666666666666667,0.000468693334174463,0.00265598297119141,3846
"281","cluster.B.1.1.382.msa.fasta",0.00108253387584456,0.00139324277255312,0.287020021859499,8,4,0.5,0.00141373431519167,0.00259232521057129,3846
"282","cluster.B.1.1.389.msa.fasta",0.000520020800832033,0.000693361067776044,0.333333333333333,4,3,0.25,0.000702668232999105,0.00220108032226562,3846
"283","cluster.B.1.1.39.msa.fasta",0.000867152271938953,0.00130005200208008,0.499219968798752,7,4,0.428571428571429,0.00117233389492946,0.0024864673614502,3846
"284","cluster.B.1.1.392.msa.fasta",0.000520020800832033,0.000520020800832033,0,3,3,0,0.000468523747474776,0.00226902961730957,3846
"285","cluster.B.1.1.397.msa.fasta",0.000724877479947683,0.00138672213555209,0.91304347826087,12,3,0.75,0.00140565833834,0.00258350372314453,3846
"286","cluster.B.1.1.40.msa.fasta",0.00135416666666667,0.00234375,0.730769230769231,5,2,0.6,0.00234914638123556,0.00232696533203125,3846
"287","cluster.B.1.1.416.msa.fasta",0.000602587179264072,0.00260010400416017,3.31490096974121,116,2,0.982758620689655,0.0024128027755544,0.048309326171875,3846
"288","cluster.B.1.1.418.msa.fasta",0.000280185295875672,0.000313725490196078,0.119707189542484,8,6,0.25,0.0004712225186502,0.00329399108886719,3846
"289","cluster.B.1.1.420.msa.fasta",0.000698263070611853,0.00190674293638412,1.73069422776911,21,3,0.857142857142857,0.00165284191419048,0.00393176078796387,3846
"290","cluster.B.1.1.423.msa.fasta",0.000130378096479791,0.000130378096479791,0,4,4,0,0.000234727571477012,0.00225663185119629,3846
"291","cluster.B.1.1.432.msa.fasta",0.00111065764694809,0.00286011440457618,1.57515393013798,52,2,0.961538461538462,0.00249765650114824,0.0123476982116699,3846
"292","cluster.B.1.1.434.msa.fasta",0.000870564731293075,0.00208008320332813,1.38934926784655,170,3,0.982352941176471,0.00211259574251474,0.116549730300903,3846
"293","cluster.B.1.1.453.msa.fasta",0.000224618149146451,0.000520697734964853,1.31814631606353,7,3,0.571428571428571,0.000472211522130774,0.0020899772644043,3846
"294","cluster.B.1.1.459.msa.fasta",0.000510455639664723,0.00104004160166407,1.0374769536236,10,2,0.8,0.000941073872452094,0.00225734710693359,3846
"295","cluster.B.1.1.463.msa.fasta",0.000173385348938015,0.000173385348938015,0,3,3,0,0.0002341169652099,0.00195145606994629,3846
"296","cluster.B.1.1.464.msa.fasta",0.000512390551916244,0.00108985076475324,1.12699231216774,66,7,0.893939393939394,0.00131917031554525,0.0517551898956299,3846
"297","cluster.B.1.1.467.msa.fasta",0.000390015600624025,0.000520020800832033,0.333333333333333,4,3,0.25,0.000468250021194647,0.00295615196228027,3846
